Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_CONTINENT,EDAT_Q,SEXE
2023-01-01,1,Ciutat Vella,3,la Barceloneta,56,1,7,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,29,1,8,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,47,1,8,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,17,1,9,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,36,1,9,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,16,1,10,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,28,1,10,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1,11,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,20,1,11,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1,12,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1,12,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1,13,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1,13,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,9,1,14,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,7,1,14,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,15,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,15,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,16,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,16,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,19,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,8,2,0,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,6,2,0,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,16,2,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,17,2,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,24,2,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,18,2,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,28,2,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,24,2,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,102,2,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,86,2,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,299,2,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,218,2,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,343,2,6,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,305,2,6,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,236,2,7,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,281,2,7,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,158,2,8,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,177,2,8,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,110,2,9,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,109,2,9,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,72,2,10,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,69,2,10,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,75,2,11,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,53,2,11,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,57,2,12,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,25,2,12,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,44,2,13,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,21,2,13,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,20,2,14,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,17,2,14,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,11,2,15,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,10,2,15,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,9,2,16,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,16,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,5,2,17,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,18,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,6,3,0,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,0,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,7,3,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,8,3,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,5,3,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,17,3,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,25,3,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,40,3,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,45,3,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,79,3,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,41,3,6,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,95,3,6,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,31,3,7,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,73,3,7,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,38,3,8,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,66,3,8,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,24,3,9,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,51,3,9,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,3,10,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,51,3,10,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,11,3,11,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,30,3,11,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,7,3,12,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,16,3,12,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,9,3,13,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,7,3,13,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,14,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,14,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,15,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,16,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,17,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,17,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,143,4,0,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,167,4,0,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,158,4,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,125,4,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,131,4,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,155,4,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,155,4,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,132,4,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,276,4,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,239,4,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,497,4,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,397,4,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,503,4,6,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,500,4,6,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,379,4,7,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,437,4,7,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,333,4,8,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,323,4,8,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,293,4,9,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,387,4,9,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,296,4,10,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,343,4,10,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,327,4,11,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,315,4,11,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,297,4,12,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,312,4,12,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,267,4,13,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,230,4,13,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,232,4,14,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,174,4,14,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,262,4,15,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,165,4,15,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,209,4,16,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,119,4,16,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,209,4,17,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,96,4,17,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,110,4,18,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,35,4,18,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,32,4,19,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,9,4,19,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,20,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,20,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,5,5,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,6,5,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,6,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,6,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,7,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,8,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,8,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,9,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,10,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,10,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,11,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,999,7,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,999,13,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,999,14,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,0,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,0,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,1,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8,1,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14,1,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15,1,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",35,1,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",64,1,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41,1,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",71,1,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",31,1,6,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",60,1,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",28,1,7,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",59,1,7,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",39,1,8,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",75,1,8,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,1,9,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",80,1,9,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",31,1,10,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",33,1,10,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",35,1,11,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",33,1,11,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",26,1,12,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",25,1,12,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14,1,13,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15,1,13,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1,14,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14,1,14,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7,1,15,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",11,1,15,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,1,16,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7,1,16,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,17,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,18,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",11,2,0,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",12,2,0,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,2,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",31,2,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,2,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",24,2,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,2,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",26,2,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",197,2,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",132,2,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",501,2,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",375,2,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",582,2,6,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",546,2,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",350,2,7,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",402,2,7,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",259,2,8,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",265,2,8,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",187,2,9,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",180,2,9,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",139,2,10,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",136,2,10,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",106,2,11,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",81,2,11,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",111,2,12,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",69,2,12,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",60,2,13,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,2,13,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41,2,14,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",28,2,14,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",25,2,15,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,2,15,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",11,2,16,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8,2,16,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",10,2,17,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,17,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,2,18,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,18,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,19,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,19,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,3,0,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",10,3,0,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",10,3,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14,3,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",25,3,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,3,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",30,3,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",23,3,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",58,3,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",81,3,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",87,3,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",98,3,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",115,3,6,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",139,3,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",90,3,7,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",114,3,7,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",115,3,8,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",113,3,8,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",84,3,9,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",94,3,9,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",62,3,10,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",67,3,10,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",35,3,11,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,3,11,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",34,3,12,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",34,3,12,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",22,3,13,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",23,3,13,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",12,3,14,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",10,3,14,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",12,3,15,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,3,15,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,3,16,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,16,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,17,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",244,4,0,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",296,4,0,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",235,4,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",284,4,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",286,4,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",286,4,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",286,4,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",284,4,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",392,4,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",335,4,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",810,4,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",673,4,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",781,4,6,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",785,4,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",584,4,7,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",595,4,7,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",474,4,8,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",539,4,8,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",455,4,9,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",511,4,9,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",401,4,10,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",528,4,10,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",439,4,11,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",453,4,11,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",326,4,12,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",371,4,12,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",292,4,13,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",289,4,13,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",290,4,14,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",232,4,14,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",305,4,15,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",221,4,15,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",226,4,16,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",146,4,16,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",207,4,17,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",95,4,17,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",145,4,18,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41,4,18,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,4,19,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7,4,19,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,4,20,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,0,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7,5,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7,5,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7,5,6,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8,5,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8,5,7,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,7,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,8,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,5,8,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,9,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",9,5,9,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,10,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7,5,10,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,11,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,11,2
